Unnamed: 0,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,appids,sentiment
273,116701078,english,"Overall, I'm really enjoying this game. I would give it a solid 8/10 and I'll probably put another couple dozen hours into it. The platforming feels great, the combat is snappy, and each new biome has a nice hook to keep things interesting. And there's definitely a lot of content if you're looking for a good grind.

However, I will say that enjoying this game requires resetting some expectations - although it's structurally very similar to a lot of roguelikes out there, it has a very different ""feel."" Most importantly, it's not really a build-focused game, even though it looks like it should be one. You might occasionally get a perk or relic that matches up really well with something else, but there's nowhere near the depth you would find in something like Dead Cells or Risk of Rain. It's much more about the classes, which is totally fine for me because there are so many of them and they all have nice differences in how they play. 

Secondly, it's a lot more like a side-scrolling ARPG (except for the build crafting, like I said) than a traditional Metroidvania platformer. Individual enemies have very basic attacks and patterns; it's less about engaging with any particular enemy and reacting to their actions, and more about managing larger groups and using abilities in fairly well-defined cycles. Again, I had no problem with this, but you're going to be disappointed if you want something more Dark Souls or Dead Cells (parrying, blocking, rolling, etc).

Finally, the actual ""gimmick"" of the game, the ancestor system, is really not as important as you might think. 90% of a run will be determined by the class you pick, while the genetic traits are usually pretty minor. I almost wish some of the other mechanics had been eliminated and repurposed as additional genetic traits, because right now the game feels a little light in that area - which is weird, because it's sorta the whole point of the game!

But don't let these things scare you off - it's still a really fun game that has a ton of polish and a ton of content. Just go in on the game's terms instead of assuming it'll be like games that *look* the same and I think you'll enjoy it.",2022-06-09 00:42:39,2022-06-09 00:42:39,True,1,0,0.5090909004211425,0,True,False,False,76561197979563122,589,71,2329,504,1769,1655778354,1253920,382,"{'Overall,': 1, ""I'm"": 1, 'really': 5, 'enjoying': 2, 'this': 2, 'game.': 1, 'I': 6, 'would': 2, 'give': 1, 'it': 4, 'a': 16, 'solid': 1, '8/10': 1, 'and': 10, ""I'll"": 1, 'probably': 1, 'put': 1, 'another': 1, 'couple': 1, 'dozen': 1, 'hours': 1, 'into': 1, 'it.': 2, 'The': 1, 'platforming': 1, 'feels': 2, 'great,': 1, 'the': 15, 'combat': 1, 'is': 4, 'snappy,': 1, 'each': 1, 'new': 1, 'biome': 1, 'has': 3, 'nice': 2, 'hook': 1, 'to': 4, 'keep': 1, 'things': 2, 'interesting.': 1, 'And': 1, ""there's"": 2, 'definitely': 1, 'lot': 3, 'of': 11, 'content': 1, 'if': 2, ""you're"": 2, 'looking': 1, 'for': 3, 'good': 1, 'grind.': 1, 'However,': 1, 'will': 2, 'say': 1, 'that': 5, 'game': 3, 'requires': 1, 'resetting': 1, 'some': 2, 'expectations': 1, '-': 3, 'although': 1, ""it's"": 6, 'structurally': 1, 'very': 3, 'similar': 1, 'roguelikes': 1, 'out': 1, 'there,': 1, 'different': 1, '""feel.""': 1, 'Most': 1, 'importantly,': 1, 'not': 2, 'build-focused': 1, 'game,': 2, 'even': 1, 'though': 1, 'looks': 1, 'like': 5, 'should': 1, 'be': 4, 'one.': 1, 'You': 1, 'might': 2, 'occasionally': 1, 'get': 1, 'perk': 1, 'or': 3, 'relic': 1, 'matches': 1, 'up': 1, 'well': 1, 'with': 3, 'something': 3, 'else,': 1, 'but': 2, 'nowhere': 1, 'near': 1, 'depth': 1, 'you': 5, 'find': 1, 'in': 5, 'Dead': 2, 'Cells': 2, 'Risk': 1, 'Rain.': 1, ""It's"": 1, 'much': 1, 'more': 4, 'about': 3, 'classes,': 1, 'which': 2, 'totally': 1, 'fine': 1, 'me': 1, 'because': 3, 'there': 1, 'are': 2, 'so': 1, 'many': 1, 'them': 1, 'they': 2, 'all': 1, 'have': 2, 'differences': 1, 'how': 1, 'play.': 1, 'Secondly,': 1, 'side-scrolling': 1, 'ARPG': 1, '(except': 1, 'build': 1, 'crafting,': 1, 'said)': 1, 'than': 1, 'traditional': 1, 'Metroidvania': 1, 'platformer.': 1, 'Individual': 1, 'enemies': 1, 'basic': 1, 'attacks': 1, 'patterns;': 1, 'less': 1, 'engaging': 1, 'any': 1, 'particular': 1, 'enemy': 1, 'reacting': 1, 'their': 1, 'actions,': 1, 'managing': 1, 'larger': 1, 'groups': 1, 'using': 1, 'abilities': 1, 'fairly': 1, 'well-defined': 1, 'cycles.': 1, 'Again,': 1, 'had': 2, 'no': 1, 'problem': 1, 'this,': 1, 'going': 1, 'disappointed': 1, 'want': 1, 'Dark': 1, 'Souls': 1, '(parrying,': 1, 'blocking,': 1, 'rolling,': 1, 'etc).': 1, 'Finally,': 1, 'actual': 1, '""gimmick""': 1, 'ancestor': 1, 'system,': 1, 'as': 3, 'important': 1, 'think.': 1, '90%': 1, 'run': 1, 'determined': 1, 'by': 1, 'class': 1, 'pick,': 1, 'while': 1, 'genetic': 2, 'traits': 1, 'usually': 1, 'pretty': 1, 'minor.': 1, 'almost': 1, 'wish': 1, 'other': 1, 'mechanics': 1, 'been': 1, 'eliminated': 1, 'repurposed': 1, 'additional': 1, 'traits,': 1, 'right': 1, 'now': 1, 'little': 1, 'light': 1, 'area': 1, 'weird,': 1, 'sorta': 1, 'whole': 1, 'point': 1, 'game!': 1, 'But': 1, ""don't"": 1, 'let': 1, 'these': 1, 'scare': 1, 'off': 1, 'still': 1, 'fun': 1, 'ton': 2, 'polish': 1, 'content.': 1, 'Just': 1, 'go': 1, 'on': 1, ""game's"": 1, 'terms': 1, 'instead': 1, 'assuming': 1, ""it'll"": 1, 'games': 1, '*look*': 1, 'same': 1, 'think': 1, ""you'll"": 1, 'enjoy': 1}"
274,116228601,english,"If you like roguelikes, this is one of the best. It's got the randomness and the difficulty, but most importantly the difficulty is fair. If and when you die there is something you could have done better. The many times I've died, not once did it seem like there was just nothing I could have done and that the rng gods just killed me. 10/10",2022-05-30 05:32:56,2022-05-30 05:32:56,True,1,0,0.5081967115402221,0,True,False,False,76561198027253598,375,12,7645,0,7550,1654063239,1253920,65,"{'If': 2, 'you': 3, 'like': 2, 'roguelikes,': 1, 'this': 1, 'is': 3, 'one': 1, 'of': 1, 'the': 5, 'best.': 1, ""It's"": 1, 'got': 1, 'randomness': 1, 'and': 3, 'difficulty,': 1, 'but': 1, 'most': 1, 'importantly': 1, 'difficulty': 1, 'fair.': 1, 'when': 1, 'die': 1, 'there': 2, 'something': 1, 'could': 2, 'have': 2, 'done': 2, 'better.': 1, 'The': 1, 'many': 1, 'times': 1, ""I've"": 1, 'died,': 1, 'not': 1, 'once': 1, 'did': 1, 'it': 1, 'seem': 1, 'was': 1, 'just': 2, 'nothing': 1, 'I': 1, 'that': 1, 'rng': 1, 'gods': 1, 'killed': 1, 'me.': 1, '10/10': 1}"
275,116224934,english,"This is an amazing game with near infinite replayability,I strongly recommend this game to anyone who likes 2d platformers.",2022-05-30 03:14:01,2022-05-30 03:14:01,True,1,0,0.5081967115402221,0,True,False,False,76561199152389645,30,2,6381,59,6004,1655432727,1253920,19,"{'This': 1, 'is': 1, 'an': 1, 'amazing': 1, 'game': 2, 'with': 1, 'near': 1, 'infinite': 1, 'replayability,I': 1, 'strongly': 1, 'recommend': 1, 'this': 1, 'to': 1, 'anyone': 1, 'who': 1, 'likes': 1, '2d': 1, 'platformers.': 1}"
276,116217817,english,,2022-05-29 23:13:11,2022-05-29 23:13:11,True,1,0,0.5081967115402221,0,True,False,False,76561198068610532,251,11,601,0,601,1653434087,1253920,1,{'nan': 1}
277,117043526,english,"Fun and challenging. Games with death as a progression mechanic are a good way to overcome being a sore loser! The first game is great, and so far the sequel is better in many ways. I highly recommend.",2022-06-15 21:41:19,2022-06-15 21:41:19,True,1,0,0.5069033503532409,0,True,False,False,76561198004815777,270,3,2238,2238,290,1656059062,1253920,38,"{'Fun': 1, 'and': 2, 'challenging.': 1, 'Games': 1, 'with': 1, 'death': 1, 'as': 1, 'a': 3, 'progression': 1, 'mechanic': 1, 'are': 1, 'good': 1, 'way': 1, 'to': 1, 'overcome': 1, 'being': 1, 'sore': 1, 'loser!': 1, 'The': 1, 'first': 1, 'game': 1, 'is': 2, 'great,': 1, 'so': 1, 'far': 1, 'the': 1, 'sequel': 1, 'better': 1, 'in': 1, 'many': 1, 'ways.': 1, 'I': 1, 'highly': 1, 'recommend.': 1}"
278,116152308,english,[spoiler] ///// ////. [/spoiler],2022-05-28 18:16:41,2022-05-28 18:16:41,True,1,0,0.5041322112083435,0,True,False,False,76561198201249425,482,162,2415,37,1567,1655077022,1253920,4,"{'[spoiler]': 1, '/////': 1, '////.': 1, '[/spoiler]': 1}"
279,116737317,english,"Please remove collision damage on enemies, or lower it. Garbage mechanic that makes everything so fucking tedious",2022-06-09 20:15:48,2022-06-09 20:15:48,True,1,0,0.5017421841621398,0,True,False,False,76561198154191105,155,18,454,108,275,1654982092,1253920,17,"{'Please': 1, 'remove': 1, 'collision': 1, 'damage': 1, 'on': 1, 'enemies,': 1, 'or': 1, 'lower': 1, 'it.': 1, 'Garbage': 1, 'mechanic': 1, 'that': 1, 'makes': 1, 'everything': 1, 'so': 1, 'fucking': 1, 'tedious': 1}"
280,116614314,english, I have never played it before but; it looked cool,2022-06-07 03:58:32,2022-06-07 03:58:32,True,1,0,0.5007451772689819,0,True,False,False,76561198031865008,265,3,12615,648,11692,1656034826,1253920,10,"{'I': 1, 'have': 1, 'never': 1, 'played': 1, 'it': 2, 'before': 1, 'but;': 1, 'looked': 1, 'cool': 1}"
340,115799842,english,"I hate leaving a bad review for a small indie creator, but what’s otherwise an interesting game is held back by a dire need for an editor. The core of a narrative-driven game is its writing, and when it’s difficult to read due to constant grammatical errors, it’s pretty hard to enjoy. The writer has trouble deciding when to use commas and the result is sentences that are difficult to follow. Can’t recommend it in its current state.",2022-05-21 17:41:29,2022-05-21 17:41:29,False,14,1,0.6754740476608276,0,True,False,False,76561198024955641,98,5,25,0,25,1653154844,1879820,78,"{'I': 1, 'hate': 1, 'leaving': 1, 'a': 4, 'bad': 1, 'review': 1, 'for': 2, 'small': 1, 'indie': 1, 'creator,': 1, 'but': 1, 'what’s': 1, 'otherwise': 1, 'an': 2, 'interesting': 1, 'game': 2, 'is': 3, 'held': 1, 'back': 1, 'by': 1, 'dire': 1, 'need': 1, 'editor.': 1, 'The': 2, 'core': 1, 'of': 1, 'narrative-driven': 1, 'its': 2, 'writing,': 1, 'and': 2, 'when': 2, 'it’s': 2, 'difficult': 2, 'to': 5, 'read': 1, 'due': 1, 'constant': 1, 'grammatical': 1, 'errors,': 1, 'pretty': 1, 'hard': 1, 'enjoy.': 1, 'writer': 1, 'has': 1, 'trouble': 1, 'deciding': 1, 'use': 1, 'commas': 1, 'the': 1, 'result': 1, 'sentences': 1, 'that': 1, 'are': 1, 'follow.': 1, 'Can’t': 1, 'recommend': 1, 'it': 1, 'in': 1, 'current': 1, 'state.': 1}"
341,115895466,english,"I was shocked that while playing this game I found myself genuinely happy when I chose right, and sad when I chose wrong. Having the power of someones life in my hands was crazy, sent me on an existential spiral. I also really enjoyed the second part of the game ""The first client"" and how differently the language around the topic is, how the company had become so brainwash-y over time. 
Great game, can't wait to see what this Arianna makes next. 
",2022-05-23 13:42:35,2022-05-23 13:42:35,True,9,0,0.6166133880615234,0,True,False,False,76561198326615195,0,1,28,0,28,1653215132,1879820,82,"{'I': 5, 'was': 2, 'shocked': 1, 'that': 1, 'while': 1, 'playing': 1, 'this': 2, 'game': 2, 'found': 1, 'myself': 1, 'genuinely': 1, 'happy': 1, 'when': 2, 'chose': 2, 'right,': 1, 'and': 2, 'sad': 1, 'wrong.': 1, 'Having': 1, 'the': 6, 'power': 1, 'of': 2, 'someones': 1, 'life': 1, 'in': 1, 'my': 1, 'hands': 1, 'crazy,': 1, 'sent': 1, 'me': 1, 'on': 1, 'an': 1, 'existential': 1, 'spiral.': 1, 'also': 1, 'really': 1, 'enjoyed': 1, 'second': 1, 'part': 1, '""The': 1, 'first': 1, 'client""': 1, 'how': 2, 'differently': 1, 'language': 1, 'around': 1, 'topic': 1, 'is,': 1, 'company': 1, 'had': 1, 'become': 1, 'so': 1, 'brainwash-y': 1, 'over': 1, 'time.': 1, 'Great': 1, 'game,': 1, ""can't"": 1, 'wait': 1, 'to': 1, 'see': 1, 'what': 1, 'Arianna': 1, 'makes': 1, 'next.': 1}"
342,115842543,english,This game was so unique and it really took me by surprise. The atmosphere really pulls you in and I had a lot of fun!,2022-05-22 12:19:27,2022-05-22 12:19:27,True,3,0,0.5238095521926879,0,True,False,False,76561199294419433,0,1,33,0,33,1653514468,1879820,25,"{'This': 1, 'game': 1, 'was': 1, 'so': 1, 'unique': 1, 'and': 2, 'it': 1, 'really': 2, 'took': 1, 'me': 1, 'by': 1, 'surprise.': 1, 'The': 1, 'atmosphere': 1, 'pulls': 1, 'you': 1, 'in': 1, 'I': 1, 'had': 1, 'a': 1, 'lot': 1, 'of': 1, 'fun!': 1}"
343,115731562,english,"Great and original story in which you revisit people memories and change the course of their lives for the best (or the worse like in my first playthrough). In a sense it reminds me of manipulating people flashbacks in DontnoD's Remember Me but in darker and obviously more minimalistic way. I managed to get to one ending within roughly one hour.

The story has many layers which creates more depth every time to replay, on my third playthrough right now and still discovering story details and possibilities. Completely worth 4€.",2022-05-20 12:18:20,2022-05-20 12:18:20,True,3,0,0.5238095521926879,0,True,False,False,76561198100168349,215,4,272,0,241,1653049215,1879820,90,"{'Great': 1, 'and': 5, 'original': 1, 'story': 3, 'in': 4, 'which': 2, 'you': 1, 'revisit': 1, 'people': 2, 'memories': 1, 'change': 1, 'the': 3, 'course': 1, 'of': 2, 'their': 1, 'lives': 1, 'for': 1, 'best': 1, '(or': 1, 'worse': 1, 'like': 1, 'my': 2, 'first': 1, 'playthrough).': 1, 'In': 1, 'a': 1, 'sense': 1, 'it': 1, 'reminds': 1, 'me': 1, 'manipulating': 1, 'flashbacks': 1, ""DontnoD's"": 1, 'Remember': 1, 'Me': 1, 'but': 1, 'darker': 1, 'obviously': 1, 'more': 2, 'minimalistic': 1, 'way.': 1, 'I': 1, 'managed': 1, 'to': 3, 'get': 1, 'one': 2, 'ending': 1, 'within': 1, 'roughly': 1, 'hour.': 1, 'The': 1, 'has': 1, 'many': 1, 'layers': 1, 'creates': 1, 'depth': 1, 'every': 1, 'time': 1, 'replay,': 1, 'on': 1, 'third': 1, 'playthrough': 1, 'right': 1, 'now': 1, 'still': 1, 'discovering': 1, 'details': 1, 'possibilities.': 1, 'Completely': 1, 'worth': 1, '4€.': 1}"
344,115939822,english,"If I could, I'd give this a neutral recommendation. It has a really neat premise and is pretty interesting. The extra prologue afterwards is especially nice in rounding things up

Sadly, I thought this was just a bit too brief to really have a lasting impact (and I do personally enjoy very short games a lot) and the writing could do with a lot of touch ups - there's a few missing commas and everything feels a bit amateurish, especially the text for news articles

My main issue though, to put it bluntly, is that I was not very good at this. The gist is, for each person, you're given a brief description of their problems and a handful of memories. You have to delete one to try and shift their future. I was getting almost all of them wrong and didn't really know what the game wanted from me in most cases. It's not very obvious what your choices will do and from what I can tell, there's only one save file, so you have to restart if you want to try different choices

This didn't completely sour the experience though, it's still a solid narrative! I just wish it had a bit more polish to it

Basically, it's not bad but you won't miss out on much by skipping this one. Personally, I would recommend Killing Time At Light Speed more, since it vaguely aims for similar things but is overall a fuller experience",2022-05-24 12:41:11,2022-05-24 12:41:11,False,2,0,0.5201586484909057,0,True,False,False,76561198004684789,635,144,31,0,31,1653393964,1879820,246,"{'If': 1, 'I': 8, 'could,': 1, ""I'd"": 1, 'give': 1, 'this': 3, 'a': 13, 'neutral': 1, 'recommendation.': 1, 'It': 1, 'has': 1, 'really': 3, 'neat': 1, 'premise': 1, 'and': 7, 'is': 4, 'pretty': 1, 'interesting.': 1, 'The': 2, 'extra': 1, 'prologue': 1, 'afterwards': 1, 'especially': 2, 'nice': 1, 'in': 2, 'rounding': 1, 'things': 2, 'up': 1, 'Sadly,': 1, 'thought': 1, 'was': 3, 'just': 2, 'bit': 3, 'too': 1, 'brief': 2, 'to': 7, 'have': 3, 'lasting': 1, 'impact': 1, '(and': 1, 'do': 3, 'personally': 1, 'enjoy': 1, 'very': 3, 'short': 1, 'games': 1, 'lot)': 1, 'the': 4, 'writing': 1, 'could': 1, 'with': 1, 'lot': 1, 'of': 4, 'touch': 1, 'ups': 1, '-': 1, ""there's"": 2, 'few': 1, 'missing': 1, 'commas': 1, 'everything': 1, 'feels': 1, 'amateurish,': 1, 'text': 1, 'for': 3, 'news': 1, 'articles': 1, 'My': 1, 'main': 1, 'issue': 1, 'though,': 2, 'put': 1, 'it': 4, 'bluntly,': 1, 'that': 1, 'not': 3, 'good': 1, 'at': 1, 'this.': 1, 'gist': 1, 'is,': 1, 'each': 1, 'person,': 1, ""you're"": 1, 'given': 1, 'description': 1, 'their': 2, 'problems': 1, 'handful': 1, 'memories.': 1, 'You': 1, 'delete': 1, 'one': 2, 'try': 2, 'shift': 1, 'future.': 1, 'getting': 1, 'almost': 1, 'all': 1, 'them': 1, 'wrong': 1, ""didn't"": 2, 'know': 1, 'what': 3, 'game': 1, 'wanted': 1, 'from': 2, 'me': 1, 'most': 1, 'cases.': 1, ""It's"": 1, 'obvious': 1, 'your': 1, 'choices': 2, 'will': 1, 'can': 1, 'tell,': 1, 'only': 1, 'save': 1, 'file,': 1, 'so': 1, 'you': 3, 'restart': 1, 'if': 1, 'want': 1, 'different': 1, 'This': 1, 'completely': 1, 'sour': 1, 'experience': 2, ""it's"": 2, 'still': 1, 'solid': 1, 'narrative!': 1, 'wish': 1, 'had': 1, 'more': 1, 'polish': 1, 'Basically,': 1, 'bad': 1, 'but': 2, ""won't"": 1, 'miss': 1, 'out': 1, 'on': 1, 'much': 1, 'by': 1, 'skipping': 1, 'one.': 1, 'Personally,': 1, 'would': 1, 'recommend': 1, 'Killing': 1, 'Time': 1, 'At': 1, 'Light': 1, 'Speed': 1, 'more,': 1, 'since': 1, 'vaguely': 1, 'aims': 1, 'similar': 1, 'overall': 1, 'fuller': 1}"
